name,highway,oneway,length,lanes,speed_kph,maxspeed,travel_time,geometry
Pentz Road,tertiary,False,155.526,,56.3,35 mph,9.9,"LINESTRING (-121.572386 39.75367200000001, -121.572379 39.75398, -121.572372 39.754602, -121.572341 39.75507)"
Pentz Road,tertiary,False,292.738,,56.3,35 mph,18.7,"LINESTRING (-121.572386 39.75367200000001, -121.572406 39.75285000000001, -121.572435 39.752161, -121.572501 39.751041)"
Pentz Road,tertiary,False,139.632,,56.3,35 mph,8.9,"LINESTRING (-121.5723124 39.7562065, -121.572282 39.75712399999999, -121.572283 39.75723599999999, -121.572291 39.75735800000001, -121.572304 39.7574613)"
Pentz Road,tertiary,False,126.50399999999999,,56.3,35 mph,8.1,"LINESTRING (-121.5723124 39.7562065, -121.5723305 39.7559388, -121.572312 39.75569999999999, -121.572341 39.75507)"
Pentz Road,tertiary,False,132.797,,56.3,35 mph,8.5,"LINESTRING (-121.572304 39.7574613, -121.57233 39.757667, -121.572335 39.75771, -121.572384 39.75791529999999, -121.572419 39.75804899999999, -121.572556 39.758639)"
Pentz Road,tertiary,False,139.632,,56.3,35 mph,8.9,"LINESTRING (-121.572304 39.7574613, -121.572291 39.75735800000001, -121.572283 39.75723599999999, -121.572282 39.75712399999999, -121.5723124 39.7562065)"
Clark Road,secondary,False,177.34099999999998,,56.3,35 mph,11.3,"LINESTRING (-121.606963 39.75792300000001, -121.606893 39.758269, -121.606718 39.759078, -121.606621 39.759496)"
Clark Road,secondary,False,228.934,,56.3,35 mph,14.6,"LINESTRING (-121.606963 39.75792300000001, -121.6070426 39.75755479999999, -121.6071084 39.7572505, -121.607402 39.755892)"
Clark Road,secondary,False,228.934,,56.3,35 mph,14.6,"LINESTRING (-121.607402 39.755892, -121.6071084 39.7572505, -121.6070426 39.75755479999999, -121.606963 39.75792300000001)"
Clark Road,secondary,False,406.438,,56.3,35 mph,26.0,"LINESTRING (-121.607402 39.755892, -121.607611 39.754949, -121.607693 39.75452199999999, -121.607719 39.75429699999999, -121.607732 39.754081, -121.607739 39.75315799999999, -121.607768 39.752807, -121.607753 39.75225699999999)"
Pearson Road,tertiary,False,59.86737043444284,,56.3,35 mph,3.8,"LINESTRING (-121.60008 39.752266, -121.600229 39.752265, -121.600644 39.75226599999999, -121.600723 39.75226199999999, -121.6007785000008 39.75226050001327)"
Pearson Road,tertiary,False,58.839,,56.3,35 mph,3.8,"LINESTRING (-121.60008 39.752266, -121.59955 39.75227100000001, -121.599417 39.752265, -121.599392 39.75226499999999)"
Pearson Road,tertiary,False,78.308,,56.3,35 mph,5.0,"LINESTRING (-121.599392 39.75226499999999, -121.598476 39.75226699999999)"
Pearson Road,tertiary,False,58.839,,56.3,35 mph,3.8,"LINESTRING (-121.599392 39.75226499999999, -121.599417 39.752265, -121.59955 39.75227100000001, -121.60008 39.752266)"
Pearson Road,tertiary,False,78.308,,56.3,35 mph,5.0,"LINESTRING (-121.598476 39.75226699999999, -121.599392 39.75226499999999)"
Pearson Road,tertiary,False,53.539,,56.3,35 mph,3.4,"LINESTRING (-121.598476 39.75226699999999, -121.597902 39.75226900000001, -121.59785 39.752273)"
Pearson Road,tertiary,False,53.539,,56.3,35 mph,3.4,"LINESTRING (-121.59785 39.752273, -121.597902 39.75226900000001, -121.598476 39.75226699999999)"
Pearson Road,tertiary,False,61.391000000000005,,56.3,35 mph,3.9,"LINESTRING (-121.59785 39.752273, -121.597499 39.752268, -121.597132 39.752273)"
Pearson Road,tertiary,False,61.391000000000005,,56.3,35 mph,3.9,"LINESTRING (-121.597132 39.752273, -121.597499 39.752268, -121.59785 39.752273)"
Pearson Road,tertiary,False,153.091,,56.3,35 mph,9.8,"LINESTRING (-121.597132 39.752273, -121.596945 39.75227099999999, -121.5968 39.75227399999999, -121.596371 39.75226799999999, -121.596233 39.75227599999999, -121.596101 39.75227399999999, -121.595588 39.75228100000001, -121.595342 39.752287)"
Pearson Road,tertiary,False,153.091,,56.3,35 mph,9.8,"LINESTRING (-121.595342 39.752287, -121.595588 39.75228100000001, -121.596101 39.75227399999999, -121.596233 39.75227599999999, -121.596371 39.75226799999999, -121.5968 39.75227399999999, -121.596945 39.75227099999999, -121.597132 39.752273)"
Pearson Road,tertiary,False,124.219,,56.3,35 mph,7.9,"LINESTRING (-121.595342 39.752287, -121.595068 39.75229300000001, -121.594929 39.752291, -121.594791 39.75228100000001, -121.594651 39.752261, -121.594514 39.752228, -121.594479 39.75221499999999, -121.594385 39.75218099999999, -121.594264 39.752121, -121.594152 39.752057, -121.594052 39.751983, -121.594022 39.751952)"
Pearson Road,tertiary,False,75.62075845969682,,56.3,35 mph,4.8,"LINESTRING (-121.603181 39.752247, -121.602333 39.752255, -121.6022984999996 39.75225450000513)"
Pearson Road,tertiary,False,121.14099999999999,,56.3,35 mph,7.7,"LINESTRING (-121.603181 39.752247, -121.603415 39.75224999999999, -121.603928 39.75226900000001, -121.604104 39.752308, -121.604271 39.752359, -121.604436 39.75241999999999, -121.604544 39.752466)"
Pearson Road,tertiary,False,75.62075845969682,,56.3,35 mph,4.8,"LINESTRING (-121.6022984999996 39.75225450000513, -121.602333 39.752255, -121.603181 39.752247)"
Pearson Road,tertiary,False,130.2542454936385,,56.3,35 mph,8.3,"LINESTRING (-121.6022984999996 39.75225450000513, -121.602264 39.752254, -121.601615 39.752264, -121.600834 39.752259, -121.6007785000008 39.75226050001327)"
Pearson Road,tertiary,False,130.2542454936385,,56.3,35 mph,8.3,"LINESTRING (-121.6007785000008 39.75226050001327, -121.600834 39.752259, -121.601615 39.752264, -121.602264 39.752254, -121.6022984999996 39.75225450000513)"
Pearson Road,tertiary,False,59.86737043444284,,56.3,35 mph,3.8,"LINESTRING (-121.6007785000008 39.75226050001327, -121.600723 39.75226199999999, -121.600644 39.75226599999999, -121.600229 39.752265, -121.60008 39.752266)"
Pearson Road,tertiary,False,32.21,,56.3,35 mph,2.1,"LINESTRING (-121.604544 39.752466, -121.604585 39.75248499999999, -121.604883 39.75259199999999)"
Pearson Road,tertiary,False,121.141,,56.3,35 mph,7.7,"LINESTRING (-121.604544 39.752466, -121.604436 39.75241999999999, -121.604271 39.752359, -121.604104 39.752308, -121.603928 39.75226900000001, -121.603415 39.75224999999999, -121.603181 39.752247)"
Pearson Road,tertiary,False,160.672,,56.3,35 mph,10.3,"LINESTRING (-121.6059615 39.7525635, -121.606107 39.752503, -121.606376 39.752389, -121.606505 39.75234100000001, -121.606631 39.75230199999999, -121.606872 39.75226399999999, -121.606982 39.75225699999999, -121.607592 39.75226399999999, -121.607753 39.75225699999999)"
Pearson Road,tertiary,False,94.658,,56.3,35 mph,6.1,"LINESTRING (-121.6059615 39.7525635, -121.60582 39.752607, -121.605671 39.75264199999999, -121.605513 39.75265799999998, -121.605354 39.75266, -121.605193 39.752649, -121.605081 39.752631, -121.605034 39.752625, -121.604883 39.75259199999999)"
Pearson Road,tertiary,False,94.65800000000002,,56.3,35 mph,6.1,"LINESTRING (-121.604883 39.75259199999999, -121.605034 39.752625, -121.605081 39.752631, -121.605193 39.752649, -121.605354 39.75266, -121.605513 39.75265799999998, -121.605671 39.75264199999999, -121.60582 39.752607, -121.6059615 39.7525635)"
Pearson Road,tertiary,False,32.21,,56.3,35 mph,2.1,"LINESTRING (-121.604883 39.75259199999999, -121.604585 39.75248499999999, -121.604544 39.752466)"
Clark Road,secondary,False,408.927,,64.0,"['35 mph', '45 mph']",23.0,"LINESTRING (-121.607692 39.74858, -121.607696 39.74939599999998, -121.607705 39.749661, -121.607705 39.74991800000001, -121.607715 39.75028799999999, -121.6077165 39.7504854, -121.607723 39.751364, -121.607749 39.75193699999999, -121.607753 39.75225699999999)"
Clark Road,secondary,False,222.954,,72.4,45 mph,11.1,"LINESTRING (-121.607692 39.74858, -121.607685 39.74764299999999, -121.6076845 39.74760119999998, -121.607671 39.746575)"
Pentz Road,tertiary,False,145.523,,56.3,35 mph,9.3,"LINESTRING (-121.572556 39.758639, -121.572628 39.75895200000001, -121.572705 39.75921399999999, -121.572866 39.75962600000001, -121.572994 39.75990099999999)"
Pentz Road,tertiary,False,132.797,,56.3,35 mph,8.5,"LINESTRING (-121.572556 39.758639, -121.572419 39.75804899999999, -121.572384 39.75791529999999, -121.572335 39.75771, -121.57233 39.757667, -121.572304 39.7574613)"
Clark Road,secondary,False,200.25100000000003,,56.3,35 mph,12.8,"LINESTRING (-121.606621 39.759496, -121.606605 39.759559, -121.60652 39.759815, -121.606406 39.760093, -121.606368 39.760169, -121.606318 39.76025400000001, -121.60615 39.760504, -121.606087 39.76058399999999, -121.6059589 39.7607344, -121.605673 39.76106999999999, -121.605633 39.76111)"
Clark Road,secondary,False,177.341,,56.3,35 mph,11.3,"LINESTRING (-121.606621 39.759496, -121.606718 39.759078, -121.606893 39.758269, -121.606963 39.75792300000001)"
Pentz Road,tertiary,False,105.843,,56.3,35 mph,6.8,"LINESTRING (-121.572994 39.75990099999999, -121.573245 39.76044199999999, -121.573419 39.76079499999999)"
Pentz Road,tertiary,False,145.523,,56.3,35 mph,9.3,"LINESTRING (-121.572994 39.75990099999999, -121.572866 39.75962600000001, -121.572705 39.75921399999999, -121.572628 39.75895200000001, -121.572556 39.758639)"
Clark Road,secondary,False,285.714,,56.3,35 mph,18.3,"LINESTRING (-121.605633 39.76111, -121.6052335 39.76158459999999, -121.605042 39.761812, -121.604994 39.761869, -121.604958 39.761916, -121.604727 39.76221699999999, -121.604536 39.76248899999999, -121.604293 39.76286000000001, -121.604223 39.762975, -121.603988 39.76334300000001)"
Clark Road,secondary,False,200.251,,56.3,35 mph,12.8,"LINESTRING (-121.605633 39.76111, -121.605673 39.76106999999999, -121.6059589 39.7607344, -121.606087 39.76058399999999, -121.60615 39.760504, -121.606318 39.76025400000001, -121.606368 39.760169, -121.606406 39.760093, -121.60652 39.759815, -121.606605 39.759559, -121.606621 39.759496)"
Pentz Road,tertiary,False,87.732,,56.3,35 mph,5.6,"LINESTRING (-121.573419 39.76079499999999, -121.573782 39.76153300000001)"
Pentz Road,tertiary,False,105.843,,56.3,35 mph,6.8,"LINESTRING (-121.573419 39.76079499999999, -121.573245 39.76044199999999, -121.572994 39.75990099999999)"
Pentz Road,tertiary,False,51.046,,56.3,35 mph,3.3,"LINESTRING (-121.574363 39.76284299999999, -121.574388 39.76293800000001, -121.574459 39.763296)"
Pentz Road,tertiary,False,154.108,,56.3,35 mph,9.9,"LINESTRING (-121.574363 39.76284299999999, -121.574312 39.76266200000001, -121.57426 39.76252199999999, -121.574199 39.762382, -121.573782 39.76153300000001)"
Clark Road,secondary,False,112.956,,56.3,35 mph,7.2,"LINESTRING (-121.603988 39.76334300000001, -121.603823 39.76360700000001, -121.603406 39.764255)"
Clark Road,secondary,False,285.71400000000006,,56.3,35 mph,18.3,"LINESTRING (-121.603988 39.76334300000001, -121.604223 39.762975, -121.604293 39.76286000000001, -121.604536 39.76248899999999, -121.604727 39.76221699999999, -121.604958 39.761916, -121.604994 39.761869, -121.605042 39.761812, -121.6052335 39.76158459999999, -121.605633 39.76111)"
Pentz Road,tertiary,False,139.51999999999998,,56.3,35 mph,8.9,"LINESTRING (-121.574513 39.763629, -121.574566 39.764242, -121.574606 39.764527, -121.574631 39.76466199999999, -121.574667 39.76479800000001, -121.574693 39.764874)"
