name,highway,oneway,length,lanes,speed_kph,maxspeed,travel_time,geometry
Neal Road,tertiary,False,155.192,2,56.3,35 mph,9.9,"LINESTRING (-121.641946 39.742607, -121.641348 39.74306900000001, -121.64106 39.743286, -121.640842 39.74345, -121.640667 39.743597)"
Neal Road,tertiary,False,34.748,2,56.3,35 mph,2.2,"LINESTRING (-121.6403811 39.7438191, -121.640667 39.743597)"
Neal Road,tertiary,False,48.607,2,56.3,35 mph,3.1,"LINESTRING (-121.6403811 39.7438191, -121.640193 39.743965, -121.6399844 39.74413220000001)"
Neal Road,tertiary,False,34.748,2,56.3,35 mph,2.2,"LINESTRING (-121.640667 39.743597, -121.6403811 39.7438191)"
Neal Road,tertiary,False,155.192,2,56.3,35 mph,9.9,"LINESTRING (-121.640667 39.743597, -121.640842 39.74345, -121.64106 39.743286, -121.641348 39.74306900000001, -121.641946 39.742607)"
Neal Road,tertiary,False,45.085,2,56.3,35 mph,2.9,"LINESTRING (-121.639604 39.74441299999999, -121.6399844 39.74413220000001)"
Neal Road,tertiary,False,161.64499999999998,2,56.3,35 mph,10.3,"LINESTRING (-121.639604 39.74441299999999, -121.639277 39.744666, -121.639044 39.744853, -121.638737 39.745079, -121.6382488 39.7454261)"
Neal Road,tertiary,False,45.085,2,56.3,35 mph,2.9,"LINESTRING (-121.6399844 39.74413220000001, -121.639604 39.74441299999999)"
Neal Road,tertiary,False,48.607,2,56.3,35 mph,3.1,"LINESTRING (-121.6399844 39.74413220000001, -121.640193 39.743965, -121.6403811 39.7438191)"
Neal Road,tertiary,False,92.92500000000001,2,56.3,35 mph,5.9,"LINESTRING (-121.6381238 39.7461618, -121.6380256 39.7460588, -121.637986 39.7460159, -121.6379592 39.74590039999998, -121.6379806 39.7457684, -121.638039 39.74563399999999, -121.638104 39.7455622, -121.6382488 39.7454261)"
Skyway,trunk,False,373.07199999999995,4,64.0,"['35 mph', '45 mph']",21.0,"LINESTRING (-121.6381238 39.7461618, -121.6383079 39.74612309999999, -121.6384956 39.74609010000001, -121.6386619 39.7460695, -121.6387924 39.7460524, -121.6388818 39.74604060000001, -121.6392091 39.74600349999999, -121.63958 39.745981, -121.639761 39.745974, -121.639937 39.745962, -121.640296 39.74595699999999, -121.640821 39.745964, -121.64099 39.74596999999999, -121.641161 39.74598600000001, -121.641498 39.74600800000001, -121.641671 39.746023, -121.641845 39.746043, -121.642206 39.746092, -121.642449 39.74612799999999)"
Skyway,secondary,False,43.488,4,56.3,35 mph,2.8,"LINESTRING (-121.6381238 39.7461618, -121.6380367 39.7461826, -121.6379417 39.74620199999999, -121.6377203 39.7462578, -121.6376398 39.7462814)"
Skyway,trunk,False,373.072,4,64.0,"['35 mph', '45 mph']",21.0,"LINESTRING (-121.642449 39.74612799999999, -121.642206 39.746092, -121.641845 39.746043, -121.641671 39.746023, -121.641498 39.74600800000001, -121.641161 39.74598600000001, -121.64099 39.74596999999999, -121.640821 39.745964, -121.640296 39.74595699999999, -121.639937 39.745962, -121.639761 39.745974, -121.63958 39.745981, -121.6392091 39.74600349999999, -121.6388818 39.74604060000001, -121.6387924 39.7460524, -121.6386619 39.7460695, -121.6384956 39.74609010000001, -121.6383079 39.74612309999999, -121.6381238 39.7461618)"
Skyway,trunk,False,123.437,4,72.4,45 mph,6.1,"LINESTRING (-121.642449 39.74612799999999, -121.64257 39.746146, -121.64275 39.74618, -121.64367 39.74637500000001, -121.643842 39.74641799999999)"
Skyway,trunk,False,112.28599999999999,4,72.4,45 mph,5.6,"LINESTRING (-121.6455487 39.746621, -121.6453598 39.74662990000001, -121.6450025 39.7466299, -121.6447209 39.7466014, -121.6444017 39.746531, -121.644254 39.746508)"
Skyway,secondary,False,163.583,4,56.3,35 mph,10.5,"LINESTRING (-121.6376398 39.7462814, -121.6375507 39.7463098, -121.637409 39.746365, -121.637263 39.746426, -121.63702 39.746538, -121.636986 39.746554, -121.636746 39.74668599999999, -121.63663 39.74675739999999, -121.636526 39.746828, -121.6361146 39.7471492)"
Skyway,secondary,False,43.488,4,56.3,35 mph,2.8,"LINESTRING (-121.6376398 39.7462814, -121.6377203 39.7462578, -121.6379417 39.74620199999999, -121.6380367 39.7461826, -121.6381238 39.7461618)"
